city_name,latitude,longitude,total_pop
Kobierzyce,50.9667,16.9167,2095
Leśna,49.67,19.1328,2093
Bożepole Wielkie,54.5758,17.9689,2089
Piszczac,51.9667,23.3833,2087
Rząska,50.1,19.8333,2082
Myślachowice,50.1842,19.4797,2081
Ryczywół,52.8136,16.8353,2080
Straszydle,49.9003,21.9814,2077
Świerzowa Polska,49.6775,21.7081,2076
Gorzyce Wielkie,51.6375,17.7281,2076
Paszyn,49.6228,20.7811,2070
Lipusz,54.0975,17.7844,2069
Stepnica,53.6536,14.6325,2067
Garbów,51.3503,22.34,2066
Wilcza,50.1883,18.5967,2063
Obra,52.0833,16.05,2059
Stare Babice,52.25,20.85,2056
Przysietnica,49.5133,20.6244,2055
Lubichowo,53.8678,18.3989,2052
Krasiejów,50.6681,18.2467,2050
Główczyce,54.6192,17.3706,2048
Marcinkowice,49.6686,20.6578,2044
Cielcza,52.0167,17.4833,2044
Jabłonna,51.0872,22.59,2041
Świętoszów,51.4667,15.4,2036
Granowo,52.2222,16.5281,2031
Strzeszyn,49.7219,21.2058,2020
Długosiodło,52.7667,21.5833,2020
Sulików,51.0758,15.0669,2014
Sławoborze,53.8919,15.7117,2009
Konina,49.6,20.1167,2008
Warszowice,50.0,18.7167,2005
Rozbórz,50.05,22.55,2005
Rytel,53.7542,17.7756,2004
Osiek,50.52,21.4428,2001
Klimontów,50.6564,21.4528,2000
Sanniki,52.3339,19.8658,2000
Komorowo,52.8333,21.85,2000
Krupski Młyn,50.5742,18.6239,2000
Rogowo,52.7264,17.6511,2000
Ruszów,51.4006,15.1831,2000
Sadki,53.1614,17.4461,2000
Równe,49.5956,21.7172,2000
Wohyń,51.75,22.7833,2000
Banie,53.1008,14.6678,2000
Brzezna,49.6033,20.6144,2000
Bystra,49.6619,21.0861,2000
Pawłowice,51.8303,16.75,2000
Piotrowice,49.9786,19.3736,2000
Stężyca,51.5806,21.7703,2000
Suchowola,50.5833,23.2333,2000
Nurzec-Stacja,52.4631,23.0872,2000
Czerwona Woda,51.2497,15.2133,2000
Bełchów,52.0333,20.0667,2000
Miłkowice,51.2575,16.0567,2000
Czarny Bór,50.7667,16.1333,2000
Bliżyn,51.1089,20.7567,2000
Borek Wielki,50.1,21.6667,2000
Husów,49.9833,22.2833,2000
Nowe Miasto,52.65,20.6333,2000
Dębowiec,49.6836,21.46,2000
Cieksyn,52.5667,20.6833,2000
Serock,53.3567,18.0825,2000
Siedliska,49.7283,20.9817,2000
Goleniowy,50.6325,19.8742,2000
Zręcin,49.6678,21.6906,2000
Łomnica-Zdrój,49.4333,20.7333,2000
Dobrociesz,49.7833,20.5333,2000
Wierzchlas,51.2033,18.6642,2000
Wilkasy,54.0122,21.7353,2000
Wilków,51.0833,15.9333,2000
Zawada,50.6522,23.1697,2000
Łomnica,50.8647,15.7958,2000
Łączany,49.9833,19.5667,2000
Kielcza,50.5667,18.5333,2000
Kamieniec Wrocławski,51.0725,17.1789,2000
Miętne,51.9225,21.5728,2000
Otrębusy,52.1283,20.7606,2000
Rzuchowa,49.95,20.95,2000
Radocza,49.9167,19.4833,1997
Wrząsowice,49.95,19.9667,1986
Ostrowy nad Okszą,50.9667,19.05,1985
Żarki-Letnisko,50.6167,19.2667,1980
Kisielówka,49.7622,20.3536,1980
Szczerbice,50.1069,18.4386,1980
Zdziłowice,50.8139,22.5325,1980
Stara Wieś,49.9,19.0833,1978
Ślemień,49.7167,19.35,1977
Pogórze,49.8022,18.8213,1972
Ćmińsk,50.9858,20.5494,1968
Sokolniki,50.65,21.8167,1965
Wielki Klincz,54.1008,18.0639,1960
Kuropatnik,50.7469,17.1075,1956
Mniów,51.0125,20.4864,1956
Libertów,49.9667,19.8833,1952
Sochocin,52.6833,20.4667,1945
Brzeziny,50.7608,20.5956,1944
Kochanowice,50.7,18.75,1944
Subkowy,54.0017,18.7694,1941
Huta Stara B,50.7333,19.1167,1939
Izbica,50.8833,23.1667,1933
Biskupiec,53.5006,19.3506,1927
Podłęże,50.0,20.1667,1924
Racula,51.9,15.55,1924
Wielowieś,50.5089,18.6072,1924
Pierściec,49.8313,18.8229,1918
Siemirowice,54.4,17.75,1909
Biszcza,50.4106,22.6422,1901
Książki,53.3333,19.0667,1900
Krzczonów,49.7333,19.9333,1900
Wisła Wielka,49.95,18.8667,1900
Bieliny,50.85,20.9094,1900
Brzyska,49.8333,21.3833,1900
Budy Łańcuckie,50.1167,22.4333,1900
Pstrągowa,49.9342,21.7619,1900
Jasionka,50.115,22.0553,1900
Gomunice,51.1667,19.4833,1900
Okocim,49.9453,20.5986,1900
Klimkówka,49.5875,21.8306,1900
Kodeń,51.9,23.6,1900
Okuniew,52.2667,21.3,1900
Chełmsko Śląskie,50.6667,16.0667,1900
Charsznica,50.4078,19.9306,1900
Gałków Mały,51.7333,19.7333,1900
Szewna,50.9064,21.3658,1900
Dubicze Cerkiewne,52.65,23.4333,1900
Wierzbica,51.25,21.0781,1900
Wiśniowa,49.7833,20.1,1900
Występ,53.125,17.6494,1900
Zielona,53.0833,19.9667,1900
Lubicz Dolny,53.0311,18.7461,1900
Tenczyn,49.6833,19.9667,1900
Nawojowa Góra,50.1189,19.6686,1896
Kochcice,50.7,18.6833,1895
Wrzosowa,50.7333,19.1333,1889
Dąbrowa,52.4,16.75,1885
Bielany,49.9389,19.2042,1882
Kołbiel,52.0667,21.4833,1880
Siemiechów,49.85,20.9167,1873
Święta Katarzyna,51.0333,17.1167,1872
Kończyce Wielkie,49.8321,18.6527,1864
Poręba Wielka,50.0,19.2833,1858
Polnisch Neudorf,50.65,17.7833,1858
Polska Nowa Wieś,50.65,17.7833,1858
Kwaczała,50.0708,19.5047,1857
Szpetal Górny,52.6833,19.1,1856
Sól,49.4889,19.0439,1850
Bukowice,51.3953,17.3561,1850
Liszki,50.0333,19.7667,1850
Skarbimierz-Osiedle,50.8333,17.4333,1845
Tulce,52.35,17.0833,1842
Orzech,50.4333,18.9333,1840
Zbuczyn,52.0867,22.4361,1836
Kębłowo,52.05,16.1167,1834
Stare Pole,54.0544,19.1997,1834
Wysoka,49.9167,19.6,1833
Mosty,54.6081,18.4961,1830
Kryg,49.6667,21.25,1830
Pszczew,52.4667,15.7667,1826
Wiśniowa,49.8667,21.6333,1826
Wola Mielecka,50.2833,21.3667,1823
Jodłówka,49.9333,22.4167,1822
Łopienno,52.7061,17.4733,1820
Filipów,54.1806,22.6208,1814
Kamionka,51.4717,22.4628,1800
Lubycza Królewska,50.3333,23.5333,1800
Jednorożec,53.1333,21.05,1800
Szczurowa,50.1167,20.65,1800
Krośnice,51.4667,17.3667,1800
Rudki,50.8961,21.0894,1800
Pawłosiów,49.9833,22.65,1800
Rozdrażew,51.7833,17.5167,1800
Rzekuń,53.05,21.6333,1800
Wólka Niedźwiedzka,50.2333,22.1833,1800
Zbiersk-Cukrownia,51.9522,18.1383,1800
Bobrek,50.0564,19.2528,1800
Budy Głogowskie,50.1608,21.9058,1800
Potok,49.7206,21.6794,1800
Połomia,49.8981,21.8811,1800
Siołkowa,49.6369,20.9353,1800
Urzejowice,50.0167,22.4667,1800
Sietesz,49.9833,22.3333,1800
Cewków,50.25,22.8667,1800
Czarże,53.2167,18.3,1800
Zaręba,51.1056,15.2297,1800
Jeżów Sudecki,50.9325,15.7433,1800
Golkowice,49.9667,19.9667,1800
Górki,49.6472,22.0408,1800
Jastrzębia,49.8,20.85,1800
Ostrów,49.9694,22.785,1800
Kolbuszowa Dolna,50.25,21.7667,1800
Kolbuszowa Górna,50.2333,21.8,1800
Okrzeja,51.75,22.1333,1800
Dzianisz,49.3314,19.8672,1800
Lipinki Łużyckie,51.6447,15.0097,1800
Tylicz,49.4,21.0333,1800
Cieszków,51.6333,17.35,1800
Siedlisko,51.7667,15.8167,1800
Sieniawa,49.5333,19.9333,1800
Gostycyn,53.4892,17.81,1800
Góra Ropczycka,50.0528,21.6814,1800
Głogowo,53.0,18.8167,1800
Lyski,50.1197,18.3914,1800
Lubzina,50.05,21.5167,1800
Siekierczyn,51.1,15.1833,1800
Świerże Górne,51.65,21.4833,1800
Włostów,50.7464,21.4408,1800
Ostrówek,52.3833,21.3667,1800
Piątnica Poduchowna,53.1953,22.0953,1800
Stare Juchy,53.9208,22.1708,1800
Rzerzęczyce,50.8833,19.3167,1796
Jaskrów,50.8333,19.2167,1794
Bolęcin,50.1333,19.4833,1793
Przyborów,49.6161,19.3742,1793
Łobodno,50.9167,18.9833,1792
Sarnów,50.3739,19.15,1791
Mrozy,52.0167,20.3667,1789
Sadlinki,53.6686,18.8814,1785
Przecław,50.1931,21.4783,1775
Panki,50.8833,18.75,1773
Dębowiec,49.8135,18.7201,1772
Dziemiany,54.0064,17.7683,1762
Chrzanów,50.7739,22.6053,1760
Pecna,52.1833,16.8,1754
Jeżewo,53.5094,18.4956,1753
Stare Bojanowo,51.9933,16.5836,1750
Lubomierz,49.6125,20.195,1750
Koleczkowo,54.4878,18.3417,1750
Wykroty,51.2333,15.2833,1748
Michów,51.5256,22.3136,1746
Kuźnica,53.5097,23.6436,1740
Binarowa,49.7542,21.2292,1740
Kluszkowce,49.4667,20.3,1738
Brody,51.0261,21.2169,1737
Lisów,50.7167,18.7833,1727
Zagnańsk,50.9803,20.6644,1726
Przewrotne,50.2167,21.95,1726
Ciasna,50.75,18.6,1722
Trzebinia,49.65,19.2167,1721
Parszów,51.0744,20.9356,1720
Dołhobyczów,50.5867,24.0336,1720
Cisownica,49.721,18.7628,1717
Łaziska,49.9361,18.4441,1715
Kuryłówka,50.2972,22.4647,1711
Cekcyn,53.5728,18.01,1710
Gniewino,54.7167,18.0083,1710
Sól,50.5083,22.6469,1708
Olesno,50.2167,20.9333,1708
Janków Przygodzki,51.6636,17.7881,1707
Kościelec,50.8967,19.2153,1706
Sieraków Śląski,50.7833,18.5667,1704
Chocz,51.9667,17.8667,1700
Rożnów,49.7756,20.7017,1700
Łomazy,51.9,23.1667,1700
Babiak,52.3436,18.6661,1700
Podgórzyn,50.8325,15.6836,1700
Przyborów,50.03,20.6633,1700
Strzyżowice,50.3872,19.0806,1700
Żydowo,52.4519,17.5897,1700
Tomaszów Bolesławiecki,51.2633,15.6842,1700
Łucka,51.4333,22.65,1700
Rudawa,50.117,19.7,1700
Ujazd,51.5944,19.9269,1700
Łęki Dukielskie,49.6044,21.6697,1700
Przedmieście Czudeckie,49.9642,21.8236,1700
Przybiernów,53.7583,14.7844,1700
Czernichów,49.9881,19.6742,1700
Dobre,52.6833,18.55,1700
Biadki,51.6736,17.5522,1700
Mieszków,52.0236,17.4656,1700
Ostrówek,52.55,21.7667,1700
Wapno,52.9,17.4667,1700
Bolestraszyce,49.8114,22.8414,1700
Lisewo,53.2939,18.6886,1700
Jaroszowice,49.8667,19.5333,1700
Jaroszowiec,50.3333,19.6,1700
Jedlińsk,51.5167,21.1167,1700
Skrwilno,53.0167,19.6,1700
Golina,51.9114,17.4708,1700
Groń,49.3903,20.0611,1700
Korzenna,49.6867,20.8453,1700
Latoszyn,50.0333,21.3667,1700
Długołęka-Świerkla,49.6275,20.5461,1700
Świekatowo,53.4197,18.0922,1700
Narzym,53.1833,20.25,1700
Siedliska,49.9531,21.9464,1700
Grabiny,50.0475,21.34,1700
Gromiec,50.0594,19.2944,1700
Smardzewice,51.4833,20.0333,1700
Łąka,50.0858,22.0964,1700
Żórawina,50.9833,17.05,1700
Złotoria,52.9833,18.7,1700
Juszczyna,49.6286,19.2269,1700
Rymanów Zdrój,49.55,21.85,1700
Nieledew,50.8297,23.7889,1700
Ożarowice,50.4667,19.05,1700
Piława Dolna,50.6919,16.7036,1700
Olza,49.9542,18.3392,1694
Chałupki,49.9244,18.3183,1694
Cewice,54.4364,17.7353,1687
Koszyce Małe,49.9689,20.9475,1680
Rajkowy,53.9642,18.7097,1677
Baranów,51.5572,22.1356,1672
Targowisko,49.9833,20.2833,1670
Żegocina,49.8167,20.4167,1670
Trzetrzewina,49.6269,20.5958,1670
Gracze,50.6967,17.55,1670
Grywałd,49.4458,20.3706,1670
Łabunie,50.6667,23.3667,1670
Kalej,50.8369,18.9817,1668
Sopotnia Wielka,49.5833,19.2833,1667
Nowe Brzesko,50.1372,20.3847,1662
Rudniki,50.8667,19.2333,1658
Rączna,50.0106,19.7614,1656
Skomlin,51.1711,18.3878,1656
Solec nad Wisłą,51.1339,21.7631,1650
Medynia Głogowska,50.1589,22.1381,1650
Łososina Dolna,49.7478,20.6311,1650
Grzegorzew,52.1667,18.7,1650
Grupa-Osiedle,53.5036,18.6439,1646
Drawsko,52.85,16.0333,1640
Szemud,54.4867,18.2256,1639
Stawiguda,53.6586,20.3997,1639
Rudziniec,50.3572,18.4067,1633
Łagów,50.7767,21.085,1630
Zawada,51.9872,15.57,1629
Dobre,52.3214,21.6783,1627
Władysławów,52.1,18.4667,1625
Łebcz,54.7681,18.3356,1620
Brudzew,52.0994,18.6042,1620
Zakrzewo,53.4108,17.155,1620
Krzeszów,49.7667,19.4833,1618
Błażkowa,49.85,21.3694,1616
Puńców,49.7184,18.6625,1615
Otyń,51.8472,15.7097,1615
Mrzeżyno,54.1439,15.2917,1611
Kębłowo,54.5961,18.0978,1610
Przysieki,49.7347,21.375,1607
Malanów,51.95,18.3833,1607
Borówiec,52.2833,17.0333,1603
Tyniec Mały,51.0333,16.9167,1602
Mosty,54.5483,17.785,1601
Raciążek,52.8667,18.8167,1601
Nowa Słupia,50.8625,21.0869,1600
Kicin,52.45,17.0167,1600
Racławice Śląskie,50.31,17.7692,1600
Ruda,50.2011,21.3486,1600
Frydman,49.4667,20.2333,1600
Jadachy,50.4833,21.6833,1600
Wińsko,51.4667,16.6333,1600
Wola Przybysławska,51.4,22.3333,1600
Brody-Parcele,52.4833,20.75,1600
Bukówiec Górny,51.9453,16.4119,1600
Pisarzowice,51.145,15.2239,1600
Sułów,51.5,17.1667,1600
Łagów,52.3333,15.3,1600
Zakliczyn,49.8833,20.0333,1600
Czarna,50.1167,22.1833,1600
Czechy,51.6069,18.8922,1600
Czernin,53.9053,19.0644,1600
Bezwola,51.7667,22.8,1600
Bibice,50.13,19.9525,1600
Bielcza,50.0167,20.7167,1600
Chabówka,49.6,19.9333,1600
Michałowice,50.1636,19.9797,1600
Miękinia,51.1667,16.7667,1600
Uszew,49.9,20.6,1600
Borek Stary,49.9419,22.1033,1600
Bożków,50.5167,16.5667,1600
Bratian,53.4667,19.6167,1600
Lipnik,49.7833,20.0667,1600
Maków,51.9464,20.0475,1600
Huta-Dąbrowa,51.8072,22.0486,1600
Nowosielce,50.0583,22.3981,1600
Nagoszyn,50.14,21.4036,1600
Mokobody,52.2833,22.1167,1600
Sitaniec,50.7508,23.2425,1600
Dydnia,49.6903,22.1606,1600
Długomiłowice / Langlieben,50.2833,18.15,1600
Tuczno-Wieś,52.85,18.1,1600
Zagościniec,52.3667,21.25,1600
Leszno Górne,51.4667,15.6167,1600
Mystków,49.6167,20.8,1600
Rzozów,49.9533,19.7981,1600
Stare Żukowice,50.0873,21.1063,1600
Majdan Sieniawski,50.2833,22.7167,1600
Gronowo Elbląskie,54.085,19.3072,1600
Gruta,53.4525,18.9567,1600
Przemęt,52.0167,16.3,1600
Skawinki,49.8333,19.7167,1600
Wojsławice,50.9192,23.5467,1600
Wąsosz,53.5219,22.3203,1600
Kidałowice,49.9833,22.6667,1600
Mochy,52.0,16.1667,1600
Posada Górna,49.5667,21.8667,1600
Łysa Góra,49.9167,20.7333,1600
Nawsie,49.9333,21.65,1599
Klein Strehlitz,50.4667,17.8667,1598
Strzeleczki,50.4667,17.8667,1598
Pokrówka,51.1,23.45,1594
Gorzyczki,49.9481,18.4047,1593
Rzeczyca,51.5964,20.2906,1589
Wilkowice,51.8833,16.5333,1589
Chróścina,50.6656,17.8003,1585
Babice,50.0538,19.2011,1582
Chmielno,54.3264,18.1008,1580
Miedźna,49.9833,19.05,1576
Wrzawy,50.7167,21.85,1572
Kostomłoty Pierwsze,50.9178,20.59,1571
Nowa Wieś,52.1466,20.7884,1571
Rzeczenica,53.7569,17.1067,1566
Klaudyn,52.2792,20.855,1565
Lutoryż,49.9667,21.9167,1564
Podleszany,50.2667,21.4167,1562
Stary Kisielin,51.9333,15.5833,1561
Niwiska,50.2167,21.6,1560
Wisznice,51.79,23.2089,1559
Czermin,50.3333,21.3333,1557
Janowice,49.8833,19.0833,1557
Różaniec,50.3339,22.8339,1556
Pewel Ślemieńska,49.6828,19.3158,1555
Szczepanowice,49.95,20.9,1550
Orzechówka,49.7292,21.9439,1550
Gać,50.0261,22.3594,1550
Przegędza,50.1167,18.6333,1549
Dygowo,54.1331,15.7211,1549
Pewel Wielka,49.65,19.3333,1548
Stopnica,50.4392,20.9406,1545
Hipolitów,52.2167,21.3333,1544
Nowe Miasto nad Wartą,52.0833,17.4,1543
Szczejkowice,50.1,18.6833,1543
Łoźnica,53.6833,14.8667,1542
Zgłobień,50.0092,21.8372,1542
Bestwinka,49.9186,19.0631,1541
Gidle,50.95,19.4667,1540
Wierzchucino,54.7875,18.0036,1536
Kaźmierz,52.5131,16.5864,1536
Sobowidz,54.1431,18.6097,1535
Bąków,49.8981,18.7329,1534
Masłów Pierwszy,50.9067,20.7264,1528
Kostomłoty Drugie,50.9269,20.5914,1522
Bogacica,50.9706,18.1367,1520
Mircze,50.6528,23.9047,1520
Bolechowice,50.15,19.8,1515
Kobylanka,53.3464,14.87,1513
Porajów,50.8844,14.8325,1513
Lublewo Gdańskie,54.2833,18.5,1512
Jazowsko,49.5,20.5,1512
Zabagno,54.0256,18.6422,1511
Swarożyn,54.0394,18.6628,1511
Łosiów,50.7833,17.5667,1510
Czarna Góra,49.3864,20.1331,1506
Łąkta Górna,49.8333,20.4333,1505
Rogalinek,52.25,16.9,1501
Ślesin,53.15,17.7,1500
Uhowo,53.0167,22.9167,1500
Kiełpino,53.1886,15.6444,1500
Klimontów,50.2219,20.3053,1500
Rogów,51.8164,19.8797,1500
Rusiec,51.3167,18.9833,1500
Jabłonna Lacka,52.4775,22.4428,1500
Paszczyna,50.0833,21.5167,1500
Wielmoża,50.2667,19.8167,1500
Wsola,51.4833,21.1167,1500
Wólka Pełkińska,50.0833,22.6167,1500
Biskupice Ołoboczne,51.6833,17.9333,1500
Bodzanów,50.3394,17.3831,1500
Brzeźno,52.2,18.3,1500
Brzyska Wola,50.3431,22.5633,1500
Bukowsko,49.4789,22.0603,1500
Bysław,53.5069,17.9939,1500
Piekary,50.0167,19.7833,1500
Mokrsko,51.1747,18.4628,1500
Rożnowo,52.6811,16.8678,1500
Tuplice,51.6833,14.8333,1500
Niedrzwica Kościelna,51.0833,22.3667,1500
Mikołajki Pomorskie,53.8514,19.1672,1500
Prokowo,54.3589,18.1664,1500
Pólka-Raciąż,52.8172,20.1033,1500
Zebrzydowa-Wieś,51.2333,15.3833,1500
Białaczów,51.3,20.3,1500
Huszcza Pierwsza,51.8633,23.3136,1500
Nowe Łubki,52.58,20.0314,1500
Stróżówka,49.6833,21.1333,1500
Modliszewice,51.2036,20.365,1500
Rycerka Górna,49.4667,19.0333,1500
Jonkowo,53.8256,20.3081,1500
Boćki,52.65,23.0333,1500
Wojnarowa,49.6667,20.9333,1500
Lutynia,51.1333,16.8,1500
Górno,50.8472,20.8269,1500
Izabelin C,52.2967,20.8106,1500
Jasienica,49.8333,19.85,1500
Osiek,50.2333,19.6167,1500
Ostrów,50.0833,21.6,1500
Nakło,50.5833,18.1167,1500
Klęczany,50.0747,21.7972,1500
Kombornia,49.7142,21.8747,1500
Konieczkowa,49.85,21.9333,1500
Kramarzówka,49.85,22.5,1500
Kroczyce,50.5636,19.5706,1500
Krzywaczka,49.8833,19.8333,1500
Kąkolówka,49.85,22.0667,1500
Radostowice,50.0167,18.9,1500
Zamch,50.3122,23.0222,1500
Nowa Wieś Ełcka,53.7833,22.3333,1500
Baranów,51.2669,18.0042,1500
Dębno,50.1978,22.5169,1500
Ubocze,51.0575,15.4222,1500
Leźnica Wielka-Osiedle,51.9967,19.1442,1500
Tarnawa Dolna,49.7833,19.5667,1500
Ciechów,51.1333,16.5667,1500
Siedlec,51.2325,17.1117,1500
Srebrna Góra,50.5761,16.6625,1500
Stare Miasto,52.1833,18.2142,1500
Gaworzyce,51.6281,15.8806,1500
Wójtowa,49.6972,21.3103,1500
Wólka Podleśna,50.1181,22.1119,1500
Goczałków,51.0072,16.3233,1500
Grudusk,53.0586,20.6247,1500
Grębocice,51.5981,16.1658,1500
Górsk,53.0572,18.4225,1500
Gąsawy Rządowe,51.2,20.9333,1500
Głuchów,50.0833,22.2667,1500
Handzlówka,49.9833,22.2333,1500
Werynia,50.25,21.8333,1500
Lutomiersk,51.75,19.2,1500
Słupia pod Kępnem,51.2386,18.0422,1500
Łęki Dolne,49.9833,21.2333,1500
Żabów,53.1833,14.8333,1500
Dmosin,51.9258,19.7567,1500
Witów,49.3264,19.8239,1500
Zarzecze,49.6772,21.4817,1500
Zębowice,50.7619,18.3472,1500
Zembowitz,50.7619,18.3472,1500
Śniadowo,53.0333,21.9833,1500
Kamień Śląski,50.55,18.0833,1500
Kikół,52.9167,19.1167,1500
Mroczeń,51.2167,17.9667,1500
Stobierna,50.0303,21.4908,1500
Straszęcin,50.0642,21.3592,1500
Sulbiny Górne,51.8656,21.6283,1500
Sulęczyno,54.2333,17.7667,1500
Komorów,50.35,21.7333,1495
Chudów,50.2167,18.7833,1493
Charzykowy,53.7328,17.5083,1492
Rychwałd,49.6992,19.27,1491
Gościszów,51.1611,15.4517,1490
Gułtowy,52.35,17.3333,1490
Cisek,50.2833,18.2,1485
Drzonków,51.8833,15.5667,1484
Kobylnica,52.4333,17.0667,1480
Stara Kiszewa,53.99,18.1692,1480
Gwoźnica Górna,49.8167,21.9833,1480
Mętków,50.0514,19.3725,1480
Drygały,53.7,22.1,1474
Szczaniec,52.2667,15.6833,1473
Wilkowyja,52.0,17.5333,1470
Baligród,49.3306,22.2853,1468
Zalesie Śląskie,50.4167,18.2667,1468
Jarosławiec,50.9,23.7,1466
Dziekanów Leśny,52.35,20.8667,1466
Trzciana,49.8456,20.3714,1462
Cześniki,50.7167,23.45,1460
Pewel Mała,49.6667,19.2667,1458
Fajsławice,51.1,22.95,1457
Kamienica Polska,50.6833,19.15,1456
Boksycka,50.95,21.3319,1454
Pokój,50.9025,17.8369,1452
Borowa,50.3864,21.3558,1451
Rosko,52.8667,16.3167,1450
Dąbrowa,52.7333,17.9333,1450
Sokoły,52.9928,22.7006,1450
Rokiciny Podhalańskie,49.5667,19.9167,1450
Wierzbno,50.935,17.1792,1450
Łętownia,50.325,22.2333,1450
Stare Bogaczowice,50.85,16.1667,1450
Kiełczewo,52.1028,16.6397,1447
Krzyżowa,49.6039,19.3269,1444
Galewice,51.345,18.2581,1443
Karpicko,52.1167,16.1167,1443
Rajsko,50.0,19.1833,1440
Krużlowa Wyżna,49.6333,20.8833,1440
Psary,50.1733,19.5322,1439
Łostówka,49.6833,20.15,1439
Dąbrówka,52.3842,16.7436,1438
Choroń,50.6833,19.2667,1438
Konstantynów,52.2078,23.0853,1437
Rożnowice,49.7564,21.1597,1436
Konarzewo,52.3333,16.7167,1433
Kokoszkowy,53.9972,18.5281,1430
Latowicz,52.0267,21.8108,1429
Polska Cerekiew,50.2292,18.1272,1429
Rycerka Dolna,49.4833,19.1,1425
Wielka Wieś,51.0719,20.9858,1425
Piątkowa,49.6197,20.7481,1423
Międzybrodzie Żywieckie,49.7667,19.2,1421
Wiskitki,52.0833,20.4,1420
Mosty,53.5481,14.9556,1420
Nadma,52.3608,21.1681,1420
Samborowo,53.6661,19.8167,1415
Jerka,51.9992,16.8517,1414
Małdyty,53.9197,19.7456,1410
Czaszyn,49.4492,22.2169,1410
Przeczyce,50.4358,19.165,1408
Mirosławiec Górny,53.3722,16.0839,1408
Sączów,50.4333,19.0167,1406
Linia,54.4519,17.9336,1405
Podolsze,50.0167,19.4333,1405
Jodłówka,49.9833,20.55,1400
Konotop,51.9333,15.9,1400
Kotla,51.7458,16.0347,1400
Krzeszów,50.7342,16.0642,1400
Krzywda,51.7944,22.2011,1400
Laski,51.1939,18.0253,1400
Radlin,50.8614,20.7519,1400
Radzików,52.2275,20.6158,1400
Rudka,52.7283,22.7306,1400
Rzepiennik Strzyżewski,49.8,21.05,1400
Róża,50.1122,21.3025,1400
Futoma,49.85,22.1333,1400
Gaj,49.9561,19.9019,1400
Rostarzewo,52.1333,16.2,1400
Widziszewo,52.0386,16.6019,1400
Wola Rębkowska,51.9,21.5667,1400
Zebrzydowa,51.2333,15.3833,1400
Pątnów,51.1481,18.6192,1400
Studzienice,50.0189,18.9744,1400
Jaszkowa Dolna,50.4333,16.6833,1400
Żyraków,50.0833,21.4,1400
Niedźwiedź,49.6333,20.1667,1400
Ostroszowice,50.6333,16.6333,1400
Mała Nieszawka,52.9894,18.5536,1400
Bąków,50.9667,18.3167,1400
Cergowa,49.55,21.7,1400
Daniec,50.6167,18.1167,1400
Miedzna,52.4672,22.0894,1400
Maszewo Duże,52.5667,19.6167,1400
Borowno,50.9319,19.2747,1400
Skoroszyce,50.5975,17.3842,1400
Rzepedź,49.3833,22.1167,1400
Maciejowice,51.6833,21.55,1400
Dębno,49.9519,20.7139,1400
Henryków,50.6525,17.0108,1400
Jeżów,51.8136,19.9686,1400
Ostrów,49.7956,22.7189,1400
Paprotnia,52.2167,20.4333,1400
Klenica,51.9833,15.7833,1400
Kołbacz,53.3006,14.8133,1400
Krzeszyce,52.5833,15.0,1400
Księżomierz-Kolonia,50.9167,21.9667,1400
Mścice,54.2186,16.0889,1400
Truskaw,52.3,20.7833,1400
Poraż,49.4833,22.2333,1400
Łapsze Niżne,49.4,20.25,1400
Obidza,49.5167,20.5167,1400
Ochojno,49.9667,19.9667,1400
Odrzechowa,49.5667,21.9833,1400
Dzikowiec,50.2833,21.85,1400
Dąbrowa Chełmińska,53.1833,18.3,1400
Dąbrówno,53.4333,20.0333,1400
Tokarnia,50.7661,20.445,1400
Stubno,49.9,22.9667,1400
Lewkuw,51.7,17.8667,1400
Narew,52.9128,23.5208,1400
Trzebiel,51.6358,14.8164,1400
Chodel,51.1119,22.1331,1400
Sulmierzyce,51.1833,19.1919,1400
Uherce Mineralne,49.465,22.4042,1400
Gniechowice,50.9889,16.8311,1400
Gowarczów,51.2783,20.4381,1400
Gołaczewy,50.3667,19.7167,1400
Grodziec,52.0333,18.0667,1400
Gąsawa,52.7667,17.75,1400
Pogorzyce,50.1,19.4167,1400
Skomielna Czarna,49.7333,19.8333,1400
Skołoszów,49.9167,22.8,1400
Skulsk,52.4833,18.3333,1400
Świdnica,51.8969,15.4042,1400
Żyrzyn,51.5,22.1,1400
Dobrzelin,52.2333,19.6167,1400
Domecko,50.6179,17.8628,1400
Dometzko,50.6179,17.8628,1400
Węgrzce,50.12,19.9694,1400
Zarzecze,49.9861,22.5372,1400
Osowiec Śląski,50.75,18.0333,1400
Srokowo,54.2136,21.5206,1400
Strażów,50.0667,22.1167,1400
Palowice,50.1167,18.75,1394
Tumlin-Węgle,50.965,20.5936,1393
Klementowice,51.35,22.15,1391
Bobrowa,50.1164,21.4314,1390
Dulowa,50.15,19.5167,1384
Zamarski,49.7823,18.6711,1382
Kiełpin,52.3481,20.865,1381
Dźwierzuty,53.7167,20.95,1380
Grzmiąca,53.8333,16.4,1375
Kamionki,52.2833,16.9833,1373
Orle,54.6403,18.1697,1373
Bierawa,50.2858,18.2422,1370
Babice,50.07,19.4486,1369
